ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
ATO.PA,Atos,Technologie,28.62,-1.45,48108,99110.0,0.49,29.133,29.964,46.229,36.9,1.099,2.91,63.24,27.68,34.28,27.92,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,26.97,31.37,2026-08-24
SOI.PA,Soitec,Semi-conducteurs,107.85,-1.78,252550,306195.0,0.82,114.855,115.189,90.975,44.4,8.397,5.72,200.5,22.62,135.4,93.42,baissier,0.0,,7.0,False,2,EMA20 > EMA9 > Prix > EMA200,1,95.25,128.84,2026-08-24
NANO.PA,Nanobiotix,Biotech,34.14,-10.25,229574,135960.0,1.69,35.549,34.796,27.267,48.9,2.361,6.13,47.66,6.96,39.98,31.94,,5.0,,3.0,True,0,EMA9 > EMA20 > Prix > EMA200,0,30.6,40.04,2026-08-24
ADOC.PA,Adocia,Biotech,4.06,-2.64,112351,82215.0,1.37,4.138,4.099,5.121,48.4,0.147,3.12,12.4,3.61,4.3,3.86,,,,,False,0,EMA200 > EMA9 > EMA20 > Prix,0,3.84,4.43,2026-08-24
BVI.PA,Bureau Veritas,Services,27.84,1.05,576415,1037045.0,0.56,27.661,27.68,27.176,53.6,0.457,1.18,30.18,24.58,30.18,27.04,,3.0,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,27.16,28.98,2026-08-24
CO.PA,Casino Guichard,Distribution,0.18,-1.08,74226,404544.0,0.18,0.188,0.191,0.283,41.4,0.009,4.81,0.62,0.15,0.22,0.18,,3.0,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,0.17,0.21,2026-08-24
COFA.PA,Coface,Assurance,16.02,0.95,111124,164372.0,0.68,15.942,15.937,15.625,55.2,0.202,1.09,16.66,14.02,16.29,15.46,haussier,0.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,8,15.72,16.52,2026-08-24
GET.PA,Getlink,Transport,19.4,0.62,560721,587246.0,0.95,19.008,18.826,17.92,71.7,0.249,1.13,19.85,15.02,19.5,18.35,,6.0,haussière,0.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,19.03,20.02,2026-08-24
ICAD.PA,Icade,Immobilier,18.77,-1.11,89746,100434.0,0.89,18.915,19.047,20.181,42.5,0.338,1.55,22.76,18.09,19.98,18.53,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,18.26,19.62,2026-08-24
IPN.PA,Ipsen,Santé,162.6,-0.49,66193,109641.0,0.6,161.825,161.006,150.086,52.6,4.666,2.3,174.0,109.9,174.0,153.1,,3.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,155.6,174.26,2026-08-24
IPS.PA,Ipsos,Services,40.06,2.77,90009,133806.0,0.67,39.061,38.766,36.874,58.1,1.164,2.22,42.98,29.1,42.98,35.02,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,38.31,42.97,2026-08-24
IPH.PA,InnatePharma,Biotech,1.88,-1.57,595519,840178.0,0.71,1.84,1.774,1.575,58.1,0.13,7.09,2.33,1.03,2.33,1.51,,,,8.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,1.68,2.2,2026-08-24
JCQ.PA,Jacquet Metal Service,Industrie,20.55,0.24,1587,2102.0,0.75,20.708,20.98,21.256,38.4,0.294,1.12,25.4,17.06,21.9,20.5,,,,7.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,20.11,21.29,2026-08-24
MERY.PA,Mercialys,Immobilier,11.34,0.35,325402,126757.0,2.57,11.464,11.605,11.55,31.2,0.154,1.14,12.98,10.42,12.38,11.2,,8.0,,1.0,True,0,EMA20 > EMA200 > EMA9 > Prix,0,11.11,11.72,2026-08-24
NEX.PA,Nexans,Industrie,137.3,-3.17,162282,210131.0,0.77,139.036,138.146,135.324,48.7,4.443,2.84,169.0,109.7,145.2,123.8,,,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,130.64,148.41,2026-08-24
RUI.PA,Rubis,Énergie,33.58,-0.36,83432,110745.0,0.75,33.849,33.582,33.046,51.8,0.529,1.55,37.08,27.8,34.54,32.56,,,,6.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,32.79,34.9,2026-08-24
SW.PA,Sodexo,Services,57.0,1.33,165276,224107.0,0.74,56.556,56.285,50.566,58.6,0.931,1.44,58.4,35.5,58.4,55.7,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,55.6,59.33,2026-08-24
SPIE.PA,Spie,Services,44.76,-1.24,346043,312242.0,1.11,46.078,46.78,47.475,30.1,0.963,1.64,53.45,41.44,48.74,44.58,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,43.32,47.17,2026-08-24
SK.PA,SEB,Biens de consommation,59.45,0.93,90342,53717.0,1.68,58.621,57.7,54.114,60.3,1.6,2.15,66.45,40.84,62.1,54.2,,,,,True,7,Prix > EMA9 > EMA20 > EMA200,7,57.05,63.45,2026-08-24
TFI.PA,TF1,Médias,6.97,0.07,126943,222659.0,0.57,6.971,6.958,7.248,52.2,0.101,1.22,9.02,6.55,7.22,6.9,,,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,6.82,7.22,2026-08-24
TKO.PA,Tikehau Capital,Finance,16.94,-0.35,11992,45706.0,0.26,16.969,17.017,17.356,47.9,0.398,1.77,20.05,14.58,17.78,15.58,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,16.34,17.93,2026-08-24
VLA.PA,Valneva,Biotech,2.87,-3.14,1088589,1282172.0,0.85,2.813,2.616,2.939,67.6,0.171,6.52,5.34,2.03,3.24,2.12,,,,6.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,2.62,3.3,2026-08-24
VK.PA,Vallourec,Industrie,17.59,-0.68,732266,987797.0,0.74,18.099,18.793,20.109,26.4,0.547,2.59,27.67,14.76,21.71,17.59,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-9,16.77,18.96,2026-08-24
VRLA.PA,Verallia,Industrie,19.34,0.83,18277,30249.0,0.6,18.759,18.731,20.538,58.0,0.471,2.17,25.56,15.5,19.59,17.67,haussier,0.0,,8.0,False,0,EMA200 > Prix > EMA9 > EMA20,1,18.63,20.52,2026-08-24
WLN.PA,Worldline,Technologie,12.61,2.69,239614,463407.0,0.52,12.237,11.952,16.453,57.8,0.679,5.1,34.62,9.05,14.01,9.86,,,,,False,0,EMA200 > Prix > EMA9 > EMA20,0,11.59,14.31,2026-08-24
XFAB.PA,X-FAB,Semi-conducteurs,5.72,-3.29,320208,425119.0,0.75,6.196,6.566,6.729,32.6,0.414,4.54,15.88,4.09,7.31,5.7,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,5.1,6.76,2026-08-24
