ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
ORA.PA,Orange,Télécom,15.22,-1.01,5321988,4784418.0,1.11,15.432,15.679,16.101,35.7,0.307,1.89,18.81,13.07,16.45,14.8,,,,8.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,14.75,15.98,2026-09-09
RI.PA,Pernod Ricard,Boissons,60.04,-1.12,773619,664928.0,1.16,62.639,64.504,70.606,30.5,1.661,2.61,92.04,58.6,69.22,59.78,,8.0,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,57.55,64.19,2026-09-09
PUB.PA,Publicis,Communication,96.04,-2.93,700957,564857.0,1.24,99.902,99.717,87.847,42.7,2.518,2.33,104.85,68.14,104.85,95.36,,,baissière,0.0,False,0,EMA9 > EMA20 > Prix > EMA200,-1,92.26,102.34,2026-09-09
RNO.PA,Renault,Automobile,29.19,-1.32,1114155,1359755.0,0.82,28.938,28.615,30.126,55.4,0.89,3.46,37.97,24.66,30.07,26.96,,,,6.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,27.86,31.41,2026-09-09
SAF.PA,Safran,Aéronautique,322.8,-3.24,630864,391660.0,1.61,333.61,339.082,314.962,34.6,7.581,1.95,366.5,262.6,366.5,321.3,,8.0,baissière,0.0,True,2,EMA20 > EMA9 > Prix > EMA200,-1,311.43,341.75,2026-09-09
SGO.PA,Saint-Gobain,Matériaux,71.5,-3.9,1247947,893003.0,1.4,75.861,77.929,80.459,28.6,1.974,2.08,95.86,65.88,86.22,71.1,,7.0,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-9,68.54,76.43,2026-09-09
SAN.PA,Sanofi,Santé,74.24,-0.62,1877179,1497815.0,1.25,76.037,76.472,78.812,37.4,1.496,1.73,91.15,71.25,79.36,73.46,,1.0,,1.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,72.0,77.98,2026-09-09
SU.PA,Schneider Electric,Industrie,289.7,-3.3,761010,649838.0,1.17,292.552,293.145,266.808,47.9,7.362,2.15,312.3,220.4,312.3,283.25,,4.0,,4.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,278.66,308.11,2026-09-09
GLE.PA,Société Générale,Banque,73.49,-1.14,2592133,1900611.0,1.36,74.042,75.488,70.064,39.5,1.803,2.37,84.82,51.98,84.25,70.29,,,,8.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,70.79,78.0,2026-09-09
STLAP.PA,Stellantis,Automobile,4.57,-2.1,3460678,5401707.0,0.64,4.636,4.661,6.35,45.3,0.182,3.73,10.49,4.38,4.83,4.38,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,4.3,5.03,2026-09-09
STMPA.PA,STMicroelectronics,Technologie,44.62,-0.84,2038842,2287773.0,0.89,44.148,44.84,42.544,45.3,1.841,3.12,70.85,18.2,49.21,41.83,,,,,False,0,EMA20 > Prix > EMA9 > EMA200,0,41.86,49.23,2026-09-09
TEP.PA,Teleperformance,Services,68.24,-1.1,202523,235052.0,0.86,69.936,69.229,62.319,50.0,2.31,2.6,78.14,43.65,72.64,67.42,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,64.77,74.02,2026-09-09
HO.PA,Thales,Défense,225.7,-3.01,282709,208522.0,1.36,236.987,243.708,240.733,23.9,5.171,1.75,279.3,212.6,274.2,225.1,,8.0,baissière,0.0,False,0,EMA20 > EMA200 > EMA9 > Prix,-2,217.94,238.63,2026-09-09
TTE.PA,TotalEnergies,Énergie,78.21,0.59,4225636,3310188.0,1.28,77.119,76.432,70.068,59.0,1.564,1.55,81.34,49.24,78.88,74.05,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,75.86,82.12,2026-09-09
URW.PA,Unibail-Rodamco-Westfield,Immobilier,93.84,-1.03,337633,249725.0,1.35,96.962,99.242,97.97,18.0,1.469,1.36,106.65,86.44,104.15,93.34,,,baissière,0.0,False,0,EMA20 > EMA200 > EMA9 > Prix,-2,91.64,97.51,2026-09-09
VIE.PA,Veolia,Environnement,31.56,-1.22,2275696,1351194.0,1.68,32.27,33.084,33.566,24.4,0.577,1.7,37.66,27.69,34.67,31.54,,,,3.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-8,30.7,33.0,2026-09-09
DG.PA,Vinci,BTP,111.8,-2.36,825805,829667.0,1.0,114.164,116.452,123.102,33.2,2.103,1.78,143.15,111.6,124.8,111.6,,,,4.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,108.65,117.06,2026-09-09
VIV.PA,Vivendi,Médias,1.48,-0.47,3228554,2358384.0,1.37,1.554,1.617,2.198,24.5,0.049,2.14,3.21,1.46,1.7,1.46,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-9,1.41,1.6,2026-09-09
ATO.PA,Atos,Technologie,25.76,-1.08,113837,80306.0,1.42,27.101,28.159,44.225,26.4,0.968,2.78,63.24,25.7,30.24,25.7,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-9,24.31,28.18,2026-09-09
SOI.PA,Soitec,Semi-conducteurs,144.3,-1.4,306414,256573.0,1.19,127.132,120.733,93.988,68.2,8.98,5.23,200.5,22.62,148.75,105.6,,3.0,,1.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,130.83,166.75,2026-09-09
NANO.PA,Nanobiotix,Biotech,31.14,-4.18,248326,168362.0,1.47,33.681,34.31,28.019,41.1,2.258,6.17,47.66,7.92,39.98,30.0,,2.0,baissière,0.0,False,2,EMA20 > EMA9 > Prix > EMA200,1,27.75,36.78,2026-09-09
ADOC.PA,Adocia,Biotech,3.88,-1.32,30692,83010.0,0.37,4.001,4.033,5.005,39.5,0.127,2.82,12.4,3.61,4.3,3.88,,2.0,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,3.69,4.2,2026-09-09
BVI.PA,Bureau Veritas,Services,27.68,0.14,1013277,723369.0,1.4,27.461,27.512,27.201,53.7,0.409,1.24,30.18,24.58,28.15,26.95,,,,5.0,False,4,Prix > EMA20 > EMA9 > EMA200,4,27.07,28.7,2026-09-09
CO.PA,Casino Guichard,Distribution,0.18,0.11,170787,171436.0,1.0,0.184,0.186,0.27,44.9,0.007,3.19,0.53,0.15,0.21,0.18,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,0.17,0.2,2026-09-09
COFA.PA,Coface,Assurance,15.99,-0.93,163302,134917.0,1.21,16.049,16.007,15.667,50.4,0.208,1.17,16.66,14.02,16.26,15.73,,5.0,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,15.68,16.51,2026-09-09
GET.PA,Getlink,Transport,18.46,-0.27,746879,627582.0,1.19,18.623,18.701,17.998,42.7,0.276,1.5,19.85,15.02,19.54,18.26,,4.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,18.05,19.15,2026-09-09
ICAD.PA,Icade,Immobilier,17.23,-1.2,89538,93319.0,0.96,17.865,18.3,19.972,26.6,0.362,1.67,22.76,17.07,19.36,17.07,,,,1.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,16.69,18.13,2026-09-09
IPN.PA,Ipsen,Santé,158.5,-0.44,73632,84169.0,0.87,163.235,163.172,151.641,43.4,4.421,2.26,174.0,109.9,170.9,153.7,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,151.87,169.55,2026-09-09
IPS.PA,Ipsos,Services,35.34,-2.0,57261,84912.0,0.67,37.59,38.214,37.003,34.9,1.15,2.51,42.98,29.1,40.08,35.3,,2.0,baissière,0.0,False,0,EMA20 > EMA9 > EMA200 > Prix,-1,33.61,38.22,2026-09-09
IPH.PA,InnatePharma,Biotech,1.66,-3.04,204246,812371.0,0.25,1.762,1.777,1.599,41.1,0.098,4.46,2.33,1.03,2.33,1.65,,1.0,baissière,0.0,False,2,EMA20 > EMA9 > Prix > EMA200,1,1.51,1.9,2026-09-09
JCQ.PA,Jacquet Metal Service,Industrie,20.65,-2.59,8467,3778.0,2.24,20.662,20.728,21.179,47.3,0.424,1.94,25.4,17.06,21.8,20.05,,,,3.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-7,20.01,21.71,2026-09-09
MERY.PA,Mercialys,Immobilier,10.72,-0.74,381959,138677.0,2.75,10.986,11.207,11.5,22.3,0.168,1.43,12.98,10.42,11.82,10.66,,,,1.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-8,10.47,11.14,2026-09-09
NEX.PA,Nexans,Industrie,138.5,-1.98,134616,130457.0,1.03,139.112,138.977,135.755,49.3,4.138,2.75,169.0,109.7,145.8,135.9,,1.0,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,132.29,148.85,2026-09-09
RUI.PA,Rubis,Énergie,34.14,-0.81,194402,113855.0,1.71,34.017,33.831,33.105,55.5,0.68,1.82,37.08,28.36,35.8,33.06,,,,,True,7,Prix > EMA9 > EMA20 > EMA200,7,33.12,35.84,2026-09-09
SW.PA,Sodexo,Services,57.15,-0.61,138796,197808.0,0.7,57.698,57.349,51.284,51.2,0.959,1.53,59.08,35.5,59.08,55.7,,,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,55.71,59.55,2026-09-09
SPIE.PA,Spie,Services,43.72,-0.91,294184,358130.0,0.82,44.0,44.824,47.108,38.8,0.965,2.17,53.45,41.44,48.0,42.8,,,,8.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,42.27,46.13,2026-09-09
SK.PA,SEB,Biens de consommation,56.8,-3.89,41867,39503.0,1.06,58.687,58.491,54.617,45.5,1.617,2.39,66.45,40.84,60.8,56.5,,,baissière,0.0,False,0,EMA9 > EMA20 > Prix > EMA200,-1,54.37,60.84,2026-09-09
TFI.PA,TF1,Médias,6.74,-0.37,193491,158997.0,1.22,6.848,6.89,7.209,38.1,0.103,1.26,8.94,6.55,7.1,6.7,,8.0,,1.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,6.58,6.99,2026-09-09
TKO.PA,Tikehau Capital,Finance,16.98,-0.35,39358,26400.0,1.49,16.859,16.899,17.303,51.0,0.345,1.66,20.05,14.58,17.46,16.24,,,,5.0,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,16.46,17.84,2026-09-09
VLA.PA,Valneva,Biotech,2.9,-2.52,359270,1694906.0,0.21,2.904,2.803,2.931,59.2,0.151,4.7,5.34,2.03,3.24,2.29,,,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,2.67,3.28,2026-09-09
VK.PA,Vallourec,Industrie,19.17,0.39,1206579,874075.0,1.38,18.676,18.656,19.938,55.1,0.538,2.55,27.67,15.07,19.45,17.59,haussier,0.0,,1.0,False,0,EMA200 > Prix > EMA9 > EMA20,1,18.37,20.52,2026-09-09
VRLA.PA,Verallia,Industrie,18.96,-0.73,16063,23465.0,0.68,19.169,19.088,20.407,47.9,0.406,1.97,24.4,15.5,19.82,17.67,,,,,False,0,EMA200 > EMA9 > EMA20 > Prix,0,18.35,19.98,2026-09-09
WLN.PA,Worldline,Technologie,13.6,-4.21,324753,350852.0,0.93,13.81,13.238,16.194,56.2,0.735,5.32,34.62,9.05,14.98,11.5,,,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,12.5,15.44,2026-09-09
XFAB.PA,X-FAB,Semi-conducteurs,6.28,-1.34,240176,351653.0,0.68,6.134,6.256,6.658,47.6,0.339,4.52,15.88,4.09,7.28,5.7,,,,,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,5.77,7.13,2026-09-09
