ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
ERF.PA,Eurofins Scientific,Santé,69.6,-0.43,172228,226113.0,0.76,69.421,68.901,64.383,56.4,1.43,2.37,74.32,54.86,71.14,64.56,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,67.45,73.18,2026-08-12
RMS.PA,Hermès,Luxe,1603.0,-2.46,79239,96349.0,0.82,1614.299,1619.352,1820.566,47.4,53.166,3.45,2300.0,1465.5,1709.0,1465.5,,9.0,,9.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1523.25,1735.91,2026-08-12
KER.PA,Kering,Luxe,272.75,-3.79,316160,321953.0,0.98,278.806,271.334,259.785,52.9,10.063,3.32,354.2,209.2,293.5,236.2,,9.0,,9.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,257.66,297.91,2026-08-12
OR.PA,L'Oréal,Cosmétiques,380.45,-0.85,376086,294065.0,1.28,384.976,383.98,374.589,47.1,8.22,2.27,408.35,338.85,401.0,366.1,,8.0,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,368.12,401.0,2026-08-12
LR.PA,Legrand,Industrie,142.7,1.42,436491,615554.0,0.71,138.779,138.14,138.372,58.3,3.948,2.9,166.95,121.95,143.8,125.7,,1.0,,,False,0,Prix > EMA9 > EMA200 > EMA20,0,136.78,152.57,2026-08-12
MC.PA,LVMH,Luxe,464.95,-2.89,590879,503590.0,1.17,476.559,478.885,509.356,41.1,13.745,2.89,654.7,440.0,503.1,449.5,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,444.33,499.31,2026-08-12
ML.PA,Michelin,Industrie,34.61,-0.17,1473756,1681903.0,0.88,34.513,34.466,32.11,53.5,0.652,1.88,35.72,25.51,35.48,33.46,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,33.63,36.24,2026-08-12
ORA.PA,Orange,Télécom,16.15,0.09,3191919,4410166.0,0.72,16.305,16.397,16.172,45.1,0.385,2.23,18.81,13.07,17.52,15.83,,5.0,,9.0,False,0,EMA20 > EMA9 > EMA200 > Prix,0,15.57,17.11,2026-08-12
RI.PA,Pernod Ricard,Boissons,67.96,-1.82,579901,673628.0,0.86,68.425,67.171,71.777,55.1,1.859,2.64,107.45,58.6,71.14,61.16,,,,9.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,65.17,72.61,2026-08-12
PUB.PA,Publicis,Communication,99.02,0.22,397061,690622.0,0.57,97.117,94.071,84.916,68.3,2.432,2.48,100.85,68.14,100.85,85.02,,,,4.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,95.37,105.1,2026-08-12
RNO.PA,Renault,Automobile,28.33,-0.74,1308002,1321752.0,0.99,28.202,27.643,30.515,59.5,0.759,2.44,37.97,24.66,29.02,25.46,,,,7.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,27.19,30.23,2026-08-12
SAF.PA,Safran,Aéronautique,363.6,0.58,359068,541891.0,0.66,355.894,347.559,308.786,67.1,8.678,2.39,366.5,262.6,366.5,316.9,,,,2.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,350.58,385.3,2026-08-12
SGO.PA,Saint-Gobain,Matériaux,84.24,-0.89,684994,881070.0,0.78,83.178,80.769,80.815,62.8,2.269,2.38,100.75,65.88,87.18,72.22,,7.0,,5.0,False,0,Prix > EMA9 > EMA200 > EMA20,0,80.84,89.91,2026-08-12
SAN.PA,Sanofi,Santé,75.42,0.03,1535382,2135047.0,0.72,75.399,75.652,79.193,48.8,1.875,2.62,91.15,71.25,80.18,72.07,,6.0,,8.0,False,0,EMA200 > EMA20 > Prix > EMA9,0,72.61,80.11,2026-08-12
SU.PA,Schneider Electric,Industrie,311.0,1.72,902332,828503.0,1.09,298.131,287.89,260.319,71.5,8.157,2.61,311.8,208.8,311.8,255.7,,7.0,haussière,0.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,298.76,331.39,2026-08-12
GLE.PA,Société Générale,Banque,83.12,-0.6,1323355,1399734.0,0.95,82.593,80.48,68.681,63.6,1.857,2.21,84.82,50.9,84.82,72.93,,,,4.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,80.33,87.76,2026-08-12
STLAP.PA,Stellantis,Automobile,4.63,-2.52,6687054,5467848.0,1.22,4.844,4.956,6.754,35.1,0.198,3.68,10.49,4.59,5.34,4.61,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,4.33,5.13,2026-08-12
STMPA.PA,STMicroelectronics,Technologie,48.03,0.59,3389161,3319339.0,1.02,47.692,50.076,42.055,41.2,2.759,5.04,70.85,18.2,63.62,42.42,,,,9.0,False,0,EMA20 > Prix > EMA9 > EMA200,0,43.9,54.93,2026-08-12
TEP.PA,Teleperformance,Services,69.36,-1.7,194594,278352.0,0.7,67.012,62.916,60.634,67.4,2.937,4.27,78.14,43.65,70.74,51.6,,,,1.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,64.95,76.7,2026-08-12
HO.PA,Thales,Défense,271.9,1.53,186580,245362.0,0.76,261.845,251.29,239.215,76.3,6.724,2.69,279.3,212.6,271.9,216.4,,,haussière,0.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,261.81,288.71,2026-08-12
TTE.PA,TotalEnergies,Énergie,75.53,-1.38,2905829,3402090.0,0.85,75.101,74.083,68.602,56.8,1.714,2.18,81.34,49.24,76.98,68.57,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,72.96,79.81,2026-08-12
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.4,-0.05,155432,182734.0,0.85,104.065,103.93,97.369,48.4,1.374,1.16,106.65,85.6,106.2,100.85,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,101.34,106.84,2026-08-12
VIE.PA,Veolia,Environnement,34.47,0.17,1257910,1502800.0,0.84,34.953,35.476,33.607,39.5,0.675,1.79,37.66,27.43,37.66,34.16,,,,7.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,33.46,36.16,2026-08-12
DG.PA,Vinci,BTP,123.3,0.0,617809,772848.0,0.8,123.773,123.052,124.467,50.7,2.224,1.52,143.15,112.4,127.75,117.1,,6.0,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,119.96,128.86,2026-08-12
VIV.PA,Vivendi,Médias,1.63,-2.92,1924436,2048730.0,0.94,1.719,1.815,2.328,32.0,0.076,2.93,3.21,1.6,2.05,1.6,,,,7.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1.52,1.82,2026-08-12
ATO.PA,Atos,Technologie,29.62,-1.59,81358,119635.0,0.68,30.862,31.406,48.019,37.2,1.348,4.23,63.24,27.68,34.28,27.68,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,27.6,32.99,2026-08-12
SOI.PA,Soitec,Semi-conducteurs,131.7,7.82,307582,374641.0,0.82,119.62,114.425,88.529,62.3,10.005,8.08,200.5,22.62,132.4,81.66,,6.0,haussière,0.0,False,7,Prix > EMA9 > EMA20 > EMA200,8,116.69,156.71,2026-08-12
NANO.PA,Nanobiotix,Biotech,34.52,3.42,65801,115789.0,0.57,33.687,33.689,26.455,54.5,2.016,5.39,47.66,6.72,37.46,30.5,,2.0,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,31.5,39.56,2026-08-12
ADOC.PA,Adocia,Biotech,4.1,-0.39,119415,67501.0,1.77,4.061,4.023,5.227,54.0,0.153,3.14,12.4,3.61,4.23,3.61,,5.0,,,True,0,EMA200 > Prix > EMA9 > EMA20,0,3.87,4.49,2026-08-12
BVI.PA,Bureau Veritas,Services,27.74,-1.39,813569,1008524.0,0.81,28.105,27.818,27.127,51.3,0.567,1.95,30.18,24.58,30.18,26.49,,,,9.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,26.89,29.16,2026-08-12
CO.PA,Casino Guichard,Distribution,0.2,-2.07,278000,467459.0,0.59,0.2,0.197,0.29,51.2,0.011,6.4,0.71,0.15,0.22,0.17,,4.0,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,0.18,0.23,2026-08-12
COFA.PA,Coface,Assurance,16.02,0.0,91650,193393.0,0.47,16.033,15.938,15.587,56.3,0.23,1.37,16.99,14.02,16.39,15.65,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,15.68,16.59,2026-08-12
GET.PA,Getlink,Transport,18.62,0.76,462396,599146.0,0.77,18.563,18.579,17.813,51.5,0.249,1.39,19.85,15.02,18.99,18.23,,7.0,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,18.25,19.24,2026-08-12
ICAD.PA,Icade,Immobilier,19.13,0.42,75107,111879.0,0.67,19.18,19.228,20.302,46.3,0.375,1.66,23.06,18.09,19.98,18.45,,3.0,,8.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,18.57,20.07,2026-08-12
IPN.PA,Ipsen,Santé,155.5,0.06,100158,111988.0,0.89,158.088,159.418,148.801,43.0,4.57,3.06,173.5,109.7,168.7,153.1,,,,7.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,148.64,166.93,2026-08-12
IPS.PA,Ipsos,Services,37.98,-1.09,79293,114246.0,0.69,38.932,38.516,36.697,48.9,1.315,3.55,42.98,29.1,42.98,34.7,,,,9.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,36.01,41.27,2026-08-12
IPH.PA,InnatePharma,Biotech,2.17,14.21,2544389,302102.0,8.42,1.762,1.669,1.55,82.7,0.111,4.98,2.28,1.03,2.28,1.5,,2.0,haussière,0.0,True,7,Prix > EMA9 > EMA20 > EMA200,9,2.0,2.45,2026-08-12
JCQ.PA,Jacquet Metal Service,Industrie,20.75,-1.43,3201,1578.0,2.03,21.249,21.439,21.302,38.0,0.365,1.3,25.4,17.06,22.1,20.8,,4.0,baissière,0.0,True,0,EMA20 > EMA200 > EMA9 > Prix,-3,20.2,21.66,2026-08-12
MERY.PA,Mercialys,Immobilier,11.62,-1.36,167466,127677.0,1.31,11.829,11.829,11.552,40.6,0.183,1.54,12.98,10.42,12.38,11.46,baissier,0.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,1,11.35,12.08,2026-08-12
NEX.PA,Nexans,Industrie,144.7,4.25,168545,204802.0,0.82,138.05,136.79,135.016,60.5,5.025,3.65,169.0,109.7,144.7,123.8,,2.0,haussière,0.0,False,7,Prix > EMA9 > EMA20 > EMA200,8,137.16,157.26,2026-08-12
RUI.PA,Rubis,Énergie,33.46,-0.36,56763,104219.0,0.54,33.301,33.003,32.952,56.9,0.57,1.69,37.08,27.44,34.02,31.66,,,,8.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,32.6,34.89,2026-08-12
SW.PA,Sodexo,Services,57.4,0.0,201992,270559.0,0.75,56.953,55.921,49.946,62.6,1.142,1.71,58.4,35.5,58.4,51.1,,,,9.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,55.69,60.26,2026-08-12
SPIE.PA,Spie,Services,47.68,0.85,281899,314041.0,0.9,47.192,47.657,47.562,48.1,1.105,2.09,54.0,41.44,49.46,45.72,,,,,False,0,Prix > EMA20 > EMA200 > EMA9,0,46.02,50.44,2026-08-12
SK.PA,SEB,Biens de consommation,58.65,-1.01,22987,67054.0,0.34,58.705,56.418,53.699,61.9,1.948,3.72,68.6,40.84,62.1,47.46,,,,5.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,55.73,63.52,2026-08-12
TFI.PA,TF1,Médias,6.96,0.22,118248,246697.0,0.48,6.973,6.932,7.276,53.9,0.117,1.81,9.02,6.55,7.22,6.65,,,,9.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,6.78,7.25,2026-08-12
TKO.PA,Tikehau Capital,Finance,17.0,-0.93,34932,63398.0,0.55,17.022,17.119,17.398,47.9,0.467,2.86,20.5,14.58,18.4,15.58,,8.0,,8.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,16.3,18.17,2026-08-12
VLA.PA,Valneva,Biotech,2.46,-0.81,954110,496250.0,1.92,2.319,2.266,2.957,68.1,0.094,3.67,5.41,2.03,2.56,2.03,,3.0,,1.0,True,0,EMA200 > Prix > EMA9 > EMA20,0,2.32,2.69,2026-08-12
VK.PA,Vallourec,Industrie,18.28,0.11,1229755,899333.0,1.37,19.018,19.828,20.273,31.2,0.68,3.0,27.67,14.76,22.31,18.26,,,,1.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,17.26,19.98,2026-08-12
VRLA.PA,Verallia,Industrie,17.9,-1.49,16802,26215.0,0.64,18.404,18.78,20.729,35.7,0.513,2.64,29.0,15.5,20.54,17.91,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,17.13,19.18,2026-08-12
WLN.PA,Worldline,Technologie,11.82,0.68,289716,464099.0,0.62,11.977,11.484,16.887,54.2,0.747,5.78,34.62,9.05,14.01,9.05,,7.0,,7.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,10.7,13.68,2026-08-12
XFAB.PA,X-FAB,Semi-conducteurs,7.11,0.57,178661,386966.0,0.46,6.955,7.139,6.771,47.2,0.471,5.5,15.88,4.09,8.43,6.07,,,,,False,0,EMA20 > Prix > EMA9 > EMA200,0,6.41,8.29,2026-08-12
