ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
RNO.PA,Renault,Automobile,29.72,0.99,2127208,1240986.0,1.71,28.663,28.325,30.221,63.2,0.834,2.78,37.97,24.66,30.07,26.96,,,haussière,0.0,True,0,EMA200 > Prix > EMA9 > EMA20,3,28.47,31.81,2026-08-31
SAF.PA,Safran,Aéronautique,337.0,-2.09,757842,405072.0,1.87,344.778,346.533,314.035,42.5,8.005,1.96,366.5,262.6,366.5,334.7,,2.0,baissière,0.0,True,2,EMA20 > EMA9 > Prix > EMA200,-1,324.99,357.01,2026-08-31
SGO.PA,Saint-Gobain,Matériaux,78.32,-1.83,1434621,872222.0,1.64,80.367,80.708,80.829,42.6,1.924,2.04,95.86,65.88,87.18,78.32,,1.0,baissière,0.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-10,75.43,83.13,2026-08-31
SAN.PA,Sanofi,Santé,76.81,-0.57,2863151,1517382.0,1.89,77.469,77.073,78.987,49.7,1.517,1.68,91.15,71.25,79.36,73.63,,,,,True,0,EMA200 > EMA9 > EMA20 > Prix,0,74.53,80.6,2026-08-31
SU.PA,Schneider Electric,Industrie,294.6,-2.37,1216224,680080.0,1.79,297.58,295.47,265.447,51.2,7.021,1.94,312.3,215.6,312.3,290.2,,,,,True,0,EMA9 > EMA20 > Prix > EMA200,0,284.07,312.15,2026-08-31
GLE.PA,Société Générale,Banque,72.65,0.41,2585866,1709505.0,1.51,74.75,76.921,69.837,32.7,1.905,2.35,84.82,51.98,84.82,70.29,,7.0,,2.0,True,2,EMA20 > EMA9 > Prix > EMA200,2,69.79,77.41,2026-08-31
STLAP.PA,Stellantis,Automobile,4.76,1.7,3954013,6023170.0,0.66,4.61,4.673,6.461,50.8,0.186,3.84,10.49,4.38,5.16,4.38,,,,9.0,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,4.48,5.23,2026-08-31
STMPA.PA,STMicroelectronics,Technologie,43.01,-0.8,2724778,2409908.0,1.13,43.582,45.358,42.465,37.2,1.94,2.89,70.85,18.2,49.59,41.99,,,,5.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,40.1,47.87,2026-08-31
TEP.PA,Teleperformance,Services,69.7,-0.94,251882,273934.0,0.92,70.344,68.566,61.812,56.9,2.463,2.73,78.14,43.65,72.64,64.8,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,66.01,75.86,2026-08-31
HO.PA,Thales,Défense,243.7,-0.41,390066,206819.0,1.89,250.325,252.465,241.191,39.1,5.314,1.71,279.3,212.6,274.2,243.2,,2.0,baissière,0.0,True,2,EMA20 > EMA9 > Prix > EMA200,-1,235.73,256.99,2026-08-31
TTE.PA,TotalEnergies,Énergie,75.53,1.15,7174616,2952512.0,2.43,75.554,75.417,69.607,51.9,1.476,1.54,81.34,49.24,78.88,73.57,,,,,True,4,EMA9 > Prix > EMA20 > EMA200,4,73.32,79.22,2026-08-31
URW.PA,Unibail-Rodamco-Westfield,Immobilier,97.44,-1.54,579748,203644.0,2.85,100.715,102.027,98.082,23.0,1.432,1.28,106.65,85.6,105.9,97.32,,,baissière,0.0,True,0,EMA20 > EMA9 > EMA200 > Prix,-4,95.29,101.02,2026-08-31
VIE.PA,Veolia,Environnement,32.6,-0.76,1784007,1320260.0,1.35,33.415,34.054,33.667,29.4,0.566,1.37,37.66,27.69,35.63,32.46,,,,2.0,False,0,EMA20 > EMA200 > EMA9 > Prix,-1,31.75,34.02,2026-08-31
DG.PA,Vinci,BTP,113.15,-1.05,1726904,829128.0,2.08,117.08,119.159,123.706,28.0,2.165,1.63,143.15,113.15,127.75,113.15,,,baissière,0.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-11,109.9,118.56,2026-08-31
VIV.PA,Vivendi,Médias,1.61,-0.98,3159211,2422574.0,1.3,1.646,1.688,2.239,34.1,0.051,2.17,3.21,1.56,1.73,1.61,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1.54,1.74,2026-08-31
ATO.PA,Atos,Technologie,27.98,-3.52,162400,68903.0,2.36,28.68,29.379,45.332,35.7,1.014,2.69,63.24,27.68,32.84,27.92,,,,,True,-7,EMA200 > EMA20 > EMA9 > Prix,-7,26.46,30.52,2026-08-31
SOI.PA,Soitec,Semi-conducteurs,114.9,6.39,329960,240976.0,1.37,112.028,113.275,91.92,51.3,7.817,5.33,200.5,22.62,135.4,105.6,,5.0,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,103.18,134.44,2026-08-31
NANO.PA,Nanobiotix,Biotech,34.7,-4.3,206332,156000.0,1.32,35.806,35.259,27.694,49.3,2.379,6.21,47.66,7.15,39.98,32.02,,,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,31.13,40.65,2026-08-31
ADOC.PA,Adocia,Biotech,3.99,-0.2,46017,84826.0,0.54,4.042,4.059,5.067,45.0,0.131,3.02,12.4,3.61,4.3,3.92,,2.0,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,3.79,4.32,2026-08-31
BVI.PA,Bureau Veritas,Services,27.28,-0.4,960855,772509.0,1.24,27.52,27.602,27.195,44.5,0.408,1.18,30.18,24.58,28.99,27.23,,8.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,26.67,28.3,2026-08-31
CO.PA,Casino Guichard,Distribution,0.19,1.53,86532,326278.0,0.27,0.185,0.188,0.276,45.8,0.009,3.65,0.56,0.15,0.22,0.18,,8.0,,,False,0,EMA200 > EMA20 > Prix > EMA9,0,0.17,0.21,2026-08-31
COFA.PA,Coface,Assurance,15.85,-1.0,126986,147074.0,0.86,15.942,15.942,15.642,47.2,0.204,1.05,16.66,14.02,16.29,15.73,baissier,0.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,1,15.54,16.36,2026-08-31
GET.PA,Getlink,Transport,18.85,1.18,1726644,586635.0,2.94,18.88,18.833,17.966,51.4,0.298,1.53,19.85,15.02,19.54,18.26,,,,5.0,True,4,EMA9 > Prix > EMA20 > EMA200,4,18.4,19.59,2026-08-31
ICAD.PA,Icade,Immobilier,18.19,-1.62,115903,93529.0,1.24,18.636,18.849,20.105,34.3,0.336,1.56,22.76,18.09,19.74,18.15,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,17.69,19.03,2026-08-31
IPN.PA,Ipsen,Santé,163.1,0.0,108381,90961.0,1.19,163.987,162.688,150.854,51.2,4.395,2.29,174.0,109.9,169.3,153.7,,8.0,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,156.51,174.09,2026-08-31
IPS.PA,Ipsos,Services,38.6,-2.03,156874,90756.0,1.73,39.095,38.918,36.978,49.2,1.063,2.06,42.98,29.1,40.26,37.9,,,,,True,0,EMA9 > EMA20 > Prix > EMA200,0,37.0,41.26,2026-08-31
IPH.PA,InnatePharma,Biotech,1.84,-1.71,325399,907332.0,0.36,1.855,1.809,1.589,54.8,0.115,6.37,2.33,1.03,2.33,1.51,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,1.67,2.13,2026-08-31
JCQ.PA,Jacquet Metal Service,Industrie,20.65,0.49,2364,3049.0,0.78,20.611,20.813,21.222,42.5,0.281,1.11,25.4,17.06,21.9,20.3,,,,,False,0,EMA200 > EMA20 > Prix > EMA9,0,20.23,21.35,2026-08-31
MERY.PA,Mercialys,Immobilier,11.1,-0.36,176405,130273.0,1.35,11.29,11.457,11.535,29.2,0.17,1.38,12.98,10.42,12.14,11.02,,,,2.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,10.85,11.52,2026-08-31
NEX.PA,Nexans,Industrie,139.5,-2.17,153677,172430.0,0.89,140.514,139.384,135.617,50.7,4.175,2.53,169.0,109.7,145.8,129.6,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,133.24,149.94,2026-08-31
RUI.PA,Rubis,Énergie,33.6,-0.24,91537,102039.0,0.9,33.665,33.579,33.074,51.6,0.525,1.43,37.08,27.8,34.54,32.62,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,32.81,34.91,2026-08-31
SW.PA,Sodexo,Services,57.9,-0.77,312934,210009.0,1.49,57.533,56.944,50.874,60.2,0.97,1.47,59.08,35.5,59.08,55.7,,,,2.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,56.45,60.32,2026-08-31
SPIE.PA,Spie,Services,43.54,-0.87,380215,342063.0,1.11,44.631,45.686,47.318,29.1,0.976,1.85,53.45,41.44,48.0,42.8,,,,2.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,42.08,45.98,2026-08-31
SK.PA,SEB,Biens de consommation,59.9,1.18,73950,40007.0,1.85,59.064,58.304,54.369,59.7,1.507,1.93,66.45,40.84,62.1,57.35,,,,,True,7,Prix > EMA9 > EMA20 > EMA200,7,57.64,63.67,2026-08-31
TFI.PA,TF1,Médias,6.83,-0.58,187033,176276.0,1.06,6.912,6.933,7.231,41.6,0.097,1.21,9.02,6.55,7.14,6.78,,2.0,,2.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,6.68,7.07,2026-08-31
TKO.PA,Tikehau Capital,Finance,16.74,-1.18,34883,32592.0,1.07,16.936,16.987,17.335,44.2,0.349,1.66,20.05,14.58,17.46,16.6,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,16.22,17.61,2026-08-31
VLA.PA,Valneva,Biotech,2.71,-3.15,5250332,1342484.0,3.91,2.799,2.689,2.931,55.1,0.154,6.54,5.34,2.03,3.24,2.17,,,,,True,-4,EMA200 > EMA9 > Prix > EMA20,-4,2.48,3.09,2026-08-31
VK.PA,Vallourec,Industrie,18.63,4.9,1447947,862814.0,1.68,18.089,18.502,20.014,47.5,0.563,2.45,27.67,14.8,19.53,17.59,,,,5.0,True,-4,EMA200 > Prix > EMA20 > EMA9,-4,17.78,20.04,2026-08-31
VRLA.PA,Verallia,Industrie,19.57,0.05,23510,22878.0,1.03,19.248,19.023,20.487,60.0,0.442,2.17,24.4,15.5,19.82,17.67,,5.0,,,False,0,EMA200 > Prix > EMA9 > EMA20,0,18.91,20.68,2026-08-31
WLN.PA,Worldline,Technologie,13.7,-1.96,327256,400002.0,0.82,13.147,12.573,16.302,63.5,0.709,5.06,34.62,9.05,14.65,11.5,,,,,False,0,EMA200 > Prix > EMA9 > EMA20,0,12.64,15.48,2026-08-31
XFAB.PA,X-FAB,Semi-conducteurs,6.05,-1.94,367959,387728.0,0.95,6.145,6.39,6.698,40.3,0.367,4.58,15.88,4.09,7.31,5.7,,,,5.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,5.5,6.97,2026-08-31
