ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
BN.PA,Danone,Agroalimentaire,67.3,-1.03,953284,1356366.0,0.7,68.296,69.162,69.598,39.4,1.392,1.98,80.14,60.64,74.12,66.82,,8.0,,7.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,65.21,70.78,2026-08-11
DSY.PA,Dassault Systèmes,Technologie,22.1,0.09,1088249,2250904.0,0.48,21.419,20.483,21.205,71.0,0.689,3.79,30.36,15.82,22.43,17.56,,,,2.0,False,0,Prix > EMA9 > EMA200 > EMA20,-1,21.07,23.82,2026-08-11
EDEN.PA,Edenred,Services,28.06,-0.88,349120,823624.0,0.42,28.337,27.439,22.64,60.6,0.799,3.08,29.5,15.23,29.5,25.16,,,,4.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,26.86,30.06,2026-08-11
ENGI.PA,Engie,Énergie,26.26,-0.68,2910357,3038054.0,0.96,26.57,26.736,25.351,43.2,0.611,2.43,29.89,17.2,27.93,25.94,,,,9.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,25.34,27.79,2026-08-11
EL.PA,EssilorLuxottica,Santé/Optique,171.75,0.29,315876,721882.0,0.44,170.116,169.142,206.585,54.8,5.304,3.24,323.8,160.6,176.6,160.8,,3.0,,,False,0,EMA200 > Prix > EMA9 > EMA20,0,163.79,185.01,2026-08-11
ERF.PA,Eurofins Scientific,Santé,69.9,-0.2,150726,233305.0,0.65,69.38,68.888,64.433,57.9,1.448,2.38,74.32,54.86,71.28,64.56,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,67.73,73.52,2026-08-11
RMS.PA,Hermès,Luxe,1643.5,-0.06,53792,98166.0,0.55,1613.638,1616.765,1818.374,53.0,52.72,3.53,2300.0,1465.5,1709.0,1465.5,,9.0,,9.0,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,1564.42,1775.3,2026-08-11
KER.PA,Kering,Luxe,283.5,0.04,200086,332921.0,0.6,281.214,272.479,259.862,59.8,9.731,3.24,354.2,209.2,293.5,236.2,,9.0,,9.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,268.9,307.83,2026-08-11
OR.PA,L'Oréal,Cosmétiques,383.7,-1.24,201656,309738.0,0.65,386.298,384.605,374.717,49.9,8.386,2.32,408.35,338.85,401.0,366.1,,8.0,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,371.12,404.67,2026-08-11
LR.PA,Legrand,Industrie,140.7,1.37,307204,667649.0,0.46,137.706,137.288,138.233,56.2,4.03,3.04,166.95,121.95,143.45,125.7,,1.0,,,False,0,Prix > EMA200 > EMA9 > EMA20,0,134.66,150.77,2026-08-11
MC.PA,LVMH,Luxe,478.8,-0.76,277428,513425.0,0.54,479.52,480.065,509.22,48.5,12.892,2.81,654.7,440.0,503.1,449.5,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,459.46,511.03,2026-08-11
ML.PA,Michelin,Industrie,34.67,0.84,1180279,1719062.0,0.69,34.506,34.487,32.14,53.6,0.662,1.96,35.72,25.51,35.48,33.46,haussier,0.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,8,33.68,36.33,2026-08-11
ORA.PA,Orange,Télécom,16.14,0.06,4258897,4635314.0,0.92,16.338,16.422,16.179,44.6,0.405,2.35,18.81,13.07,17.52,15.83,,4.0,,9.0,False,0,EMA20 > EMA9 > EMA200 > Prix,0,15.53,17.15,2026-08-11
RI.PA,Pernod Ricard,Boissons,69.22,-1.03,494224,666657.0,0.74,68.627,67.246,71.718,60.4,1.84,2.59,107.45,58.6,71.14,61.16,,,,9.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,66.46,73.82,2026-08-11
PUB.PA,Publicis,Communication,98.8,0.2,666438,706423.0,0.94,96.712,93.725,84.897,67.4,2.495,2.55,100.85,68.14,100.85,85.02,,,,3.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,95.06,105.04,2026-08-11
RNO.PA,Renault,Automobile,28.54,-0.66,942560,1378080.0,0.68,28.181,27.59,30.462,61.1,0.79,2.56,37.97,24.66,29.02,25.46,,,,6.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,27.36,30.51,2026-08-11
SAF.PA,Safran,Aéronautique,361.5,-0.47,290985,560660.0,0.52,354.053,345.957,308.737,66.4,8.761,2.44,364.2,262.6,364.2,316.9,,,,1.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,348.36,383.4,2026-08-11
SGO.PA,Saint-Gobain,Matériaux,85.0,0.5,664169,964974.0,0.69,83.149,80.614,80.734,66.2,2.233,2.62,100.75,65.88,87.18,72.22,,7.0,,4.0,False,0,Prix > EMA9 > EMA200 > EMA20,0,81.65,90.58,2026-08-11
SAN.PA,Sanofi,Santé,75.4,-0.17,1384546,2247444.0,0.62,75.302,75.605,79.16,48.8,1.879,2.64,91.15,71.25,80.18,72.07,,6.0,,8.0,False,0,EMA200 > EMA20 > Prix > EMA9,0,72.58,80.1,2026-08-11
SU.PA,Schneider Electric,Industrie,305.75,1.16,572738,882299.0,0.65,295.774,286.266,260.187,70.0,8.209,2.65,306.8,208.8,306.8,255.7,,7.0,,2.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,293.44,326.27,2026-08-11
GLE.PA,Société Générale,Banque,83.62,-0.45,1257019,1430932.0,0.88,82.618,80.422,68.738,66.5,1.889,2.32,84.82,50.9,84.82,73.15,,,,3.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,80.79,88.34,2026-08-11
STLAP.PA,Stellantis,Automobile,4.75,-2.66,4819936,5640616.0,0.85,4.893,4.981,6.741,38.1,0.2,3.77,10.49,4.59,5.34,4.69,,,,9.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,4.45,5.25,2026-08-11
STMPA.PA,STMicroelectronics,Technologie,47.76,-0.1,1839302,3472358.0,0.53,47.458,49.812,42.15,40.9,2.76,5.29,70.85,18.2,62.44,42.42,,,,9.0,False,0,EMA20 > Prix > EMA9 > EMA200,0,43.61,54.66,2026-08-11
TEP.PA,Teleperformance,Services,70.56,3.95,307101,321919.0,0.95,66.888,62.862,60.58,67.4,3.445,5.77,78.14,43.65,72.0,51.6,,,,7.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,65.39,79.17,2026-08-11
HO.PA,Thales,Défense,267.8,0.15,277976,241879.0,1.15,259.632,249.627,238.857,75.4,6.77,2.78,279.3,212.6,271.0,216.4,,,,5.0,False,7,Prix > EMA9 > EMA20 > EMA200,6,257.64,284.73,2026-08-11
TTE.PA,TotalEnergies,Énergie,76.59,1.39,2659426,3511627.0,0.76,75.096,74.125,68.641,61.4,1.697,2.16,81.34,49.24,76.98,68.57,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,74.04,80.83,2026-08-11
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.45,-0.19,98314,197649.0,0.5,104.268,104.102,97.456,47.7,1.409,1.17,106.65,85.6,106.2,101.5,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,101.34,106.97,2026-08-11
VIE.PA,Veolia,Environnement,34.41,-0.46,849100,1602706.0,0.53,35.004,35.503,33.64,38.6,0.682,2.04,37.66,27.43,37.61,34.16,,,,6.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,33.39,36.11,2026-08-11
DG.PA,Vinci,BTP,123.3,-0.96,663000,788612.0,0.84,123.994,123.023,124.406,50.9,2.318,1.56,143.15,112.4,127.75,117.1,,6.0,,5.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,119.82,129.09,2026-08-11
VIV.PA,Vivendi,Médias,1.68,-0.41,2460107,2683184.0,0.92,1.725,1.813,2.323,35.9,0.078,4.26,3.21,1.56,2.05,1.56,,,,7.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1.56,1.88,2026-08-11
ATO.PA,Atos,Technologie,30.1,-2.27,79049,123556.0,0.64,31.188,31.535,47.865,39.2,1.411,4.53,63.24,27.68,34.28,27.68,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,27.98,33.63,2026-08-11
SOI.PA,Soitec,Semi-conducteurs,122.15,1.54,121338,399120.0,0.3,116.597,112.141,88.281,58.0,9.874,8.32,200.5,22.62,129.1,81.66,,5.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,107.34,146.83,2026-08-11
NANO.PA,Nanobiotix,Biotech,33.38,2.71,192490,115282.0,1.67,33.454,33.558,26.498,49.4,2.105,5.64,47.66,6.78,36.54,30.5,,1.0,,,True,2,EMA20 > EMA9 > Prix > EMA200,2,30.22,38.64,2026-08-11
ADOC.PA,Adocia,Biotech,4.12,0.78,40937,69276.0,0.59,4.051,4.009,5.211,55.9,0.152,3.18,12.4,3.61,4.23,3.69,,4.0,,4.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,3.89,4.5,2026-08-11
BVI.PA,Bureau Veritas,Services,28.13,-0.95,690124,1040804.0,0.66,28.199,27.855,27.131,55.8,0.575,1.99,30.18,24.58,30.18,26.49,,,,9.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,27.27,29.57,2026-08-11
CO.PA,Casino Guichard,Distribution,0.2,0.49,72607,452849.0,0.16,0.2,0.196,0.289,55.0,0.012,6.45,0.71,0.15,0.22,0.17,,3.0,,3.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,0.19,0.23,2026-08-11
COFA.PA,Coface,Assurance,16.02,-0.12,122577,199903.0,0.61,16.035,15.943,15.591,55.9,0.247,1.53,16.99,14.02,16.39,15.46,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,15.65,16.64,2026-08-11
GET.PA,Getlink,Transport,18.48,-0.38,701893,613715.0,1.14,18.544,18.572,17.821,45.5,0.247,1.39,19.85,15.02,18.99,18.23,,8.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,18.11,19.1,2026-08-11
ICAD.PA,Icade,Immobilier,19.05,0.11,73936,113555.0,0.65,19.192,19.239,20.292,44.7,0.385,1.78,23.06,18.09,19.98,18.45,,2.0,,8.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,18.47,20.01,2026-08-11
IPN.PA,Ipsen,Santé,155.4,-1.83,101074,118664.0,0.85,159.014,160.091,149.038,44.1,5.338,3.64,174.0,109.9,174.0,153.1,,,,6.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,147.39,168.74,2026-08-11
IPS.PA,Ipsos,Services,38.4,-0.72,89288,139118.0,0.64,39.003,38.48,36.68,51.0,1.445,4.74,42.98,29.1,42.98,34.7,,,,9.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,36.23,42.01,2026-08-11
IPH.PA,InnatePharma,Biotech,1.9,3.71,1384177,237004.0,5.84,1.657,1.612,1.543,76.1,0.09,4.2,2.2,1.03,1.99,1.5,,1.0,,1.0,True,7,Prix > EMA9 > EMA20 > EMA200,6,1.76,2.13,2026-08-11
JCQ.PA,Jacquet Metal Service,Industrie,21.05,-0.47,4274,1374.0,3.11,21.355,21.487,21.308,41.9,0.36,1.28,25.4,17.06,22.1,20.95,,3.0,,,True,0,EMA20 > EMA9 > EMA200 > Prix,0,20.51,21.95,2026-08-11
MERY.PA,Mercialys,Immobilier,11.78,0.0,98074,134652.0,0.73,11.885,11.861,11.557,46.6,0.18,1.58,12.98,10.42,12.38,11.48,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,11.51,12.23,2026-08-11
NEX.PA,Nexans,Industrie,138.8,0.65,146227,215966.0,0.68,136.4,135.706,134.877,53.8,4.939,3.63,169.0,109.7,142.7,123.8,,2.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,131.39,151.15,2026-08-11
RUI.PA,Rubis,Énergie,33.58,0.66,91855,107518.0,0.85,33.292,33.003,32.948,58.8,0.572,1.7,37.08,27.44,34.02,31.66,,,,8.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,32.72,35.01,2026-08-11
SW.PA,Sodexo,Services,57.4,1.5,296783,265788.0,1.12,56.884,55.915,49.984,62.5,1.128,1.69,58.4,35.5,58.4,51.5,,,,9.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,55.71,60.22,2026-08-11
SPIE.PA,Spie,Services,47.28,1.16,245793,334204.0,0.74,47.01,47.548,47.559,45.6,1.14,2.3,54.0,41.44,49.46,45.72,,,,,False,0,EMA200 > EMA20 > Prix > EMA9,0,45.57,50.13,2026-08-11
SK.PA,SEB,Biens de consommation,59.25,0.51,26079,70781.0,0.37,58.859,56.484,53.674,62.3,2.021,3.84,68.6,40.84,62.1,47.72,,,,4.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,56.22,64.3,2026-08-11
TFI.PA,TF1,Médias,6.95,-0.07,197379,244556.0,0.81,6.982,6.94,7.273,52.2,0.12,1.87,9.02,6.55,7.22,6.65,,,,9.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,6.76,7.25,2026-08-11
TKO.PA,Tikehau Capital,Finance,17.16,1.66,30435,61629.0,0.49,16.977,17.07,17.39,50.5,0.472,2.93,20.5,14.58,18.4,15.58,,9.0,,8.0,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,16.45,18.34,2026-08-11
VLA.PA,Valneva,Biotech,2.48,6.44,2256111,396676.0,5.69,2.283,2.241,2.945,71.6,0.089,3.54,5.41,2.03,2.56,2.03,,2.0,haussière,0.0,True,0,EMA200 > Prix > EMA9 > EMA20,2,2.35,2.7,2026-08-11
VK.PA,Vallourec,Industrie,18.26,-1.85,757893,952484.0,0.8,19.189,19.97,20.304,30.3,0.678,2.96,27.67,14.76,22.31,18.26,,8.0,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,17.24,19.95,2026-08-11
VRLA.PA,Verallia,Industrie,18.17,-0.16,12593,26716.0,0.47,18.493,18.818,20.721,38.2,0.51,2.62,28.84,15.5,20.54,17.91,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,17.4,19.45,2026-08-11
WLN.PA,Worldline,Technologie,11.74,-2.2,295888,515858.0,0.57,12.106,11.534,16.824,53.1,0.76,6.6,34.62,9.05,14.01,9.4,,7.0,,6.0,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,10.6,13.64,2026-08-11
XFAB.PA,X-FAB,Semi-conducteurs,7.07,1.07,157822,428001.0,0.37,6.891,7.074,6.766,47.5,0.481,6.01,15.88,4.09,8.43,6.07,,,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,6.35,8.28,2026-08-11
