ticker,nom,secteur,dernier_cours,variation_jour_pct,volume,volume_moyen_20j,volume_ratio,ema_9,ema_20,ema_200,rsi_14,atr_14,variation_moyenne_14j_pct,plus_haut_52s,plus_bas_52s,plus_haut_20j,plus_bas_20j,croisement,jours_depuis_croisement,cassure_20j,jours_depuis_cassure,volume_confirme,score_tendance,configuration_tendance,score_opportunite,stop_suggere,objectif_suggere,date
BN.PA,Danone,Agroalimentaire,65.24,-2.97,1171816,1351863.0,0.87,67.345,68.38,69.494,33.7,1.406,1.9,80.14,60.64,72.86,64.84,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,63.13,68.76,2026-08-17
DSY.PA,Dassault Systèmes,Technologie,21.37,-1.43,1305123,2082699.0,0.63,21.38,20.74,21.224,59.0,0.695,2.91,30.36,15.82,22.43,17.56,,,,6.0,False,0,EMA9 > Prix > EMA200 > EMA20,0,20.33,23.11,2026-08-17
EDEN.PA,Edenred,Services,28.07,-1.78,335253,709658.0,0.47,28.19,27.579,22.809,58.6,0.771,2.61,29.5,15.23,29.5,25.16,,,,8.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,26.91,30.0,2026-08-17
ENGI.PA,Engie,Énergie,25.62,-0.39,2079640,3162607.0,0.66,26.126,26.441,25.372,37.5,0.566,2.17,29.89,17.2,27.93,25.58,,,,1.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,24.77,27.03,2026-08-17
EL.PA,EssilorLuxottica,Santé/Optique,159.8,-1.69,479807,724726.0,0.66,165.442,166.929,204.886,36.3,5.039,3.49,323.8,159.7,176.6,159.7,,2.0,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,152.24,172.4,2026-08-17
ERF.PA,Eurofins Scientific,Santé,70.0,-0.62,201822,215094.0,0.94,69.788,69.272,64.65,57.0,1.376,1.58,74.32,54.86,71.14,64.56,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,67.94,73.44,2026-08-17
RMS.PA,Hermès,Luxe,1550.0,-1.65,72650,94386.0,0.77,1590.9,1606.279,1812.525,41.2,48.359,3.34,2300.0,1465.5,1705.0,1465.5,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1477.46,1670.9,2026-08-17
KER.PA,Kering,Luxe,257.1,-4.26,362323,324794.0,1.12,271.78,269.694,259.982,43.2,9.83,3.27,354.2,214.35,293.5,236.2,,,,,False,0,EMA9 > EMA20 > EMA200 > Prix,0,242.36,281.67,2026-08-17
OR.PA,L'Oréal,Cosmétiques,370.0,-2.5,255761,301570.0,0.85,380.888,382.195,374.793,38.5,7.965,2.13,408.35,338.85,401.0,366.1,baissier,0.0,,,False,0,EMA20 > EMA9 > EMA200 > Prix,-1,358.05,389.91,2026-08-17
LR.PA,Legrand,Industrie,140.8,0.07,267189,601191.0,0.44,139.833,138.646,138.382,55.0,3.548,2.72,166.95,121.95,143.8,125.7,,5.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,135.48,149.67,2026-08-17
MC.PA,LVMH,Luxe,446.0,-2.71,589215,516361.0,1.14,465.402,472.439,507.749,32.6,12.789,2.8,654.7,440.0,496.35,444.7,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,426.82,477.97,2026-08-17
ML.PA,Michelin,Industrie,34.57,-0.17,949290,1737874.0,0.55,34.594,34.545,32.244,51.6,0.598,1.66,35.72,25.51,35.48,33.46,,4.0,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,33.67,36.06,2026-08-17
ORA.PA,Orange,Télécom,16.19,-1.28,2750636,4275944.0,0.64,16.297,16.37,16.179,46.0,0.35,2.1,18.81,13.07,17.52,15.83,,8.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,15.67,17.07,2026-08-17
RI.PA,Pernod Ricard,Boissons,68.08,-1.56,415826,648914.0,0.64,68.498,67.626,71.6,54.0,1.658,2.25,107.45,58.6,71.14,61.16,,,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,65.59,72.22,2026-08-17
PUB.PA,Publicis,Communication,100.6,-1.18,525371,643812.0,0.82,98.958,95.937,85.52,67.8,2.337,2.23,103.1,68.14,103.1,85.02,,,,1.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,97.09,106.44,2026-08-17
RNO.PA,Renault,Automobile,28.39,-0.84,901191,1346998.0,0.67,28.316,27.858,30.39,57.9,0.716,2.45,37.97,24.66,29.02,25.46,,,,,False,0,EMA200 > Prix > EMA9 > EMA20,0,27.32,30.18,2026-08-17
SAF.PA,Safran,Aéronautique,361.1,0.17,293081,510336.0,0.57,357.977,350.836,310.805,63.4,8.008,1.97,366.5,262.6,366.5,316.9,,,,5.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,349.09,381.12,2026-08-17
SGO.PA,Saint-Gobain,Matériaux,81.24,-3.22,1308362,944277.0,1.39,83.132,81.491,80.855,51.7,2.158,2.6,98.38,65.88,87.18,72.22,,,,8.0,False,0,EMA9 > EMA20 > Prix > EMA200,0,78.0,86.63,2026-08-17
SAN.PA,Sanofi,Santé,76.66,1.51,1083029,2116156.0,0.51,75.804,75.813,79.098,53.6,1.774,2.5,91.15,71.25,80.18,72.07,,9.0,,,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,74.0,81.1,2026-08-17
SU.PA,Schneider Electric,Industrie,308.75,0.77,480569,851541.0,0.56,303.353,293.679,262.17,68.3,7.184,2.35,312.3,208.8,312.3,255.7,,,,3.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,297.97,326.71,2026-08-17
GLE.PA,Société Générale,Banque,82.14,-0.27,1010958,1369081.0,0.74,82.501,80.986,69.162,59.1,1.686,1.95,84.82,50.9,84.82,74.07,,,,7.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,79.61,86.35,2026-08-17
STLAP.PA,Stellantis,Automobile,4.42,-4.02,6759381,5495007.0,1.23,4.695,4.849,6.677,29.8,0.191,3.72,10.49,4.42,5.34,4.42,,,baissière,0.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-9,4.14,4.9,2026-08-17
STMPA.PA,STMicroelectronics,Technologie,49.06,5.15,2860888,3285909.0,0.87,47.785,49.415,42.345,45.7,2.466,4.0,70.85,18.2,58.3,42.42,,,,,False,0,EMA20 > Prix > EMA9 > EMA200,0,45.36,55.23,2026-08-17
TEP.PA,Teleperformance,Services,68.62,-3.16,244683,329026.0,0.74,68.406,65.045,60.957,60.6,3.181,5.5,78.14,43.65,72.0,52.72,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,63.85,76.57,2026-08-17
HO.PA,Thales,Défense,266.9,-1.29,185324,245262.0,0.76,265.213,256.112,240.066,67.6,6.222,2.17,279.3,212.6,274.2,222.2,,,,3.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,257.57,282.46,2026-08-17
TTE.PA,TotalEnergies,Énergie,75.93,0.2,2255792,3348503.0,0.67,75.419,74.524,68.849,58.2,1.599,1.97,81.34,49.24,76.98,70.25,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,73.53,79.93,2026-08-17
URW.PA,Unibail-Rodamco-Westfield,Immobilier,103.2,-0.29,161553,186275.0,0.87,103.72,103.812,97.626,46.6,1.269,1.12,106.65,85.6,106.2,102.55,,1.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,101.3,106.37,2026-08-17
VIE.PA,Veolia,Environnement,33.84,-0.56,1077418,1542156.0,0.7,34.46,35.045,33.665,34.7,0.61,1.83,37.66,27.43,37.33,33.75,,,,1.0,False,2,EMA20 > EMA9 > Prix > EMA200,2,32.93,35.36,2026-08-17
DG.PA,Vinci,BTP,119.95,-0.74,553080,793691.0,0.7,122.301,122.419,124.328,41.5,2.167,1.52,143.15,112.4,127.75,117.25,baissier,0.0,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,116.7,125.37,2026-08-17
VIV.PA,Vivendi,Médias,1.66,-2.01,1717007,2897598.0,0.59,1.685,1.761,2.298,37.7,0.07,4.47,3.21,1.56,2.05,1.56,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,1.55,1.84,2026-08-17
ATO.PA,Atos,Technologie,29.0,-1.89,65935,116287.0,0.57,30.119,30.835,47.312,34.6,1.247,4.12,63.24,27.68,34.28,27.68,,,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,27.13,32.12,2026-08-17
SOI.PA,Soitec,Semi-conducteurs,133.5,3.33,257360,344004.0,0.75,125.634,118.681,89.813,62.5,8.871,6.63,200.5,22.62,135.4,82.76,,9.0,,2.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,120.19,155.68,2026-08-17
NANO.PA,Nanobiotix,Biotech,35.46,9.78,332003,115258.0,2.88,33.745,33.669,26.788,57.1,2.105,5.62,47.66,6.96,36.04,31.36,haussier,0.0,,,True,7,Prix > EMA9 > EMA20 > EMA200,10,32.3,40.72,2026-08-17
ADOC.PA,Adocia,Biotech,4.24,2.27,99999,77862.0,1.28,4.13,4.066,5.171,60.2,0.151,3.17,12.4,3.61,4.3,3.69,,8.0,,8.0,False,0,EMA200 > Prix > EMA9 > EMA20,0,4.01,4.62,2026-08-17
BVI.PA,Bureau Veritas,Services,27.63,0.22,637509,1029576.0,0.62,27.83,27.751,27.149,50.1,0.533,1.91,30.18,24.58,30.18,26.49,,,,,False,0,EMA9 > EMA20 > Prix > EMA200,0,26.83,28.96,2026-08-17
CO.PA,Casino Guichard,Distribution,0.19,0.52,208682,430290.0,0.48,0.197,0.196,0.286,47.9,0.011,5.88,0.71,0.15,0.22,0.17,,7.0,,7.0,False,0,EMA200 > EMA9 > EMA20 > Prix,0,0.18,0.22,2026-08-17
COFA.PA,Coface,Assurance,15.97,-0.56,91611,180997.0,0.51,16.01,15.959,15.611,52.7,0.222,1.41,16.99,14.02,16.32,15.46,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,15.64,16.53,2026-08-17
GET.PA,Getlink,Transport,18.65,-0.85,568539,595235.0,0.96,18.634,18.612,17.856,51.7,0.243,1.13,19.85,15.02,18.99,18.3,,1.0,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,18.29,19.26,2026-08-17
ICAD.PA,Icade,Immobilier,19.15,-0.57,78770,105192.0,0.75,19.203,19.23,20.25,47.1,0.347,1.69,22.76,18.09,19.98,18.45,,6.0,,,False,-7,EMA200 > EMA20 > EMA9 > Prix,-7,18.63,20.02,2026-08-17
IPN.PA,Ipsen,Santé,161.5,3.53,81464,108482.0,0.75,158.361,159.164,149.224,53.0,4.497,3.12,173.5,109.9,168.7,153.1,,,,,False,4,Prix > EMA20 > EMA9 > EMA200,4,154.75,172.74,2026-08-17
IPS.PA,Ipsos,Services,38.92,-1.17,48154,150323.0,0.32,38.903,38.582,36.761,52.7,1.299,3.69,42.98,29.1,42.98,35.02,,,,,False,7,Prix > EMA9 > EMA20 > EMA200,7,36.97,42.17,2026-08-17
IPH.PA,InnatePharma,Biotech,1.81,-2.8,1219837,659665.0,1.85,1.84,1.736,1.562,55.3,0.137,6.04,2.33,1.03,2.33,1.5,,5.0,,3.0,True,4,EMA9 > Prix > EMA20 > EMA200,4,1.6,2.15,2026-08-17
JCQ.PA,Jacquet Metal Service,Industrie,20.95,0.96,2983,1760.0,1.7,21.026,21.266,21.294,43.0,0.345,1.38,25.4,17.06,22.1,20.5,,7.0,,2.0,True,-7,EMA200 > EMA20 > EMA9 > Prix,-7,20.43,21.81,2026-08-17
MERY.PA,Mercialys,Immobilier,11.56,-0.34,46716,133417.0,0.35,11.712,11.768,11.556,37.9,0.166,1.43,12.98,10.42,12.38,11.54,,3.0,,,False,2,EMA20 > EMA9 > Prix > EMA200,2,11.31,11.98,2026-08-17
NEX.PA,Nexans,Industrie,140.9,0.64,92871,204238.0,0.45,139.495,137.817,135.171,54.4,4.593,3.57,169.0,109.7,145.2,123.8,,5.0,,3.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,134.01,152.38,2026-08-17
RUI.PA,Rubis,Énergie,34.1,-1.27,83777,112175.0,0.75,33.766,33.353,32.995,60.7,0.573,1.8,37.08,27.44,34.54,32.06,,,,1.0,False,7,Prix > EMA9 > EMA20 > EMA200,7,33.24,35.53,2026-08-17
SW.PA,Sodexo,Services,56.5,-0.53,155346,245160.0,0.63,56.9,56.26,50.266,55.7,1.035,1.49,58.4,35.5,58.4,52.5,,,,,False,4,EMA9 > Prix > EMA20 > EMA200,4,54.95,59.09,2026-08-17
SPIE.PA,Spie,Services,47.18,-1.5,159400,339396.0,0.47,47.371,47.582,47.568,44.8,1.001,2.07,53.45,41.44,49.46,45.72,,,,,False,0,EMA20 > EMA200 > EMA9 > Prix,0,45.68,49.68,2026-08-17
SK.PA,SEB,Biens de consommation,57.95,-1.11,22685,70013.0,0.32,58.709,57.202,53.89,56.0,1.856,2.75,68.6,40.84,62.1,47.72,,,,8.0,False,4,EMA9 > Prix > EMA20 > EMA200,4,55.17,62.59,2026-08-17
TFI.PA,TF1,Médias,6.91,-1.85,171104,245122.0,0.7,6.973,6.944,7.264,49.5,0.116,1.67,9.02,6.55,7.22,6.67,,,,,False,0,EMA200 > EMA9 > EMA20 > Prix,0,6.74,7.21,2026-08-17
TKO.PA,Tikehau Capital,Finance,17.1,-1.16,18578,47632.0,0.39,17.048,17.076,17.378,49.8,0.442,2.91,20.3,14.58,17.88,15.58,,,,,False,-4,EMA200 > Prix > EMA20 > EMA9,-4,16.44,18.21,2026-08-17
VLA.PA,Valneva,Biotech,3.07,2.4,2295020,961629.0,2.39,2.596,2.419,2.95,85.8,0.153,5.17,5.34,2.03,3.24,2.03,,6.0,,1.0,True,0,Prix > EMA200 > EMA9 > EMA20,-1,2.84,3.45,2026-08-17
VK.PA,Vallourec,Industrie,18.06,-0.17,738441,954792.0,0.77,18.566,19.378,20.217,29.7,0.612,2.93,27.67,14.76,22.31,17.98,,,,2.0,False,-7,EMA200 > EMA20 > EMA9 > Prix,-8,17.14,19.59,2026-08-17
VRLA.PA,Verallia,Industrie,18.53,1.15,145100,24756.0,5.86,18.338,18.612,20.623,46.5,0.487,2.35,26.94,15.5,19.85,17.67,,,,3.0,True,0,EMA200 > EMA20 > Prix > EMA9,0,17.8,19.75,2026-08-17
WLN.PA,Worldline,Technologie,12.21,-4.29,264976,473338.0,0.56,12.233,11.788,16.681,55.3,0.745,6.66,34.62,9.05,14.01,9.42,,,,,False,-4,EMA200 > EMA9 > Prix > EMA20,-4,11.1,14.08,2026-08-17
XFAB.PA,X-FAB,Semi-conducteurs,6.73,0.98,265372,382927.0,0.69,6.859,7.026,6.773,42.8,0.424,5.0,15.88,4.09,7.56,6.07,,,,,False,0,EMA20 > EMA9 > EMA200 > Prix,0,6.09,7.79,2026-08-17
